t_sec, t_nanosec, x, y, heading_real, heading_imag, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0, 0, 908.925, 204.953, 0.967683, -0.252169, 1.51014, 0, 1.46879, 0.243822, 0, 0
0, 0, 909.392, 204.774, 0.976547, -0.215304, 1.66902, 0, -3.39516, 0.239392, 0, 0
0, 0, 909.873, 204.631, 0.983871, -0.178879, 1.8842, 0, 6.54414, 0.253108, 0, 0
0, 0, 910.388, 204.52, 0.989775, -0.142636, 1.71225, 0, -3.2922, 0.237202, 0, 0
0, 0, 910.916, 204.436, 0.994146, -0.108042, 1.99695, 0, 5.6798, 0.231951, 0, 0
0, 0, 911.45, 204.382, 0.996893, -0.0787722, 1.82038, 0, 5.79887, 0.187104, 0, 0
0, 0, 912.012, 204.359, 0.998622, -0.0524743, 2.08108, 0, -0.0776946, 0.168947, 0, 0
0, 0, 912.557, 204.341, 0.999516, -0.0311, 1.84393, 0, 1.61743, 0.128496, 0, 0
0, 0, 913.083, 204.329, 0.999874, -0.015889, 2.10817, 0, -1.17563, 0.108438, 0, 0
0, 0, 913.718, 204.301, 0.999987, -0.0050624, 2.57987, 0, 3.08598, 0.0636555, 0, 0
0, 0, 914.261, 204.331, 0.999991, 0.00416495, 1.77925, 0, 7.59604, 0.0360702, 0, 0
0, 0, 914.761, 204.38, 0.999958, 0.00914166, 2.49921, 0, -2.01721, 0.0543854, 0, 0
0, 0, 915.284, 204.415, 0.999916, 0.0129351, 2.07829, 0, -1.15937, 0.0296873, 0, 0
0, 0, 915.843, 204.398, 0.999867, 0.0163214, 2.02239, 0, -14.1402, 0.0175915, 0, 0
0, 0, 916.419, 204.464, 0.999858, 0.0168731, 2.36245, 0, -4.23675, 0, 0, 0
0, 0, 916.975, 204.465, 0.999826, 0.0186534, 2.14579, 0, -0.369222, 0.0204871, 0, 0
0, 0, 917.58, 204.486, 0.999825, 0.0187201, 2.65524, 0, -2.18788, 0, 0, 0
0, 0, 918.09, 204.517, 0.999814, 0.0192847, 1.91916, 0, 1.88582, -0.0156555, 0, 0
0, 0, 918.612, 204.511, 0.999816, 0.019173, 2.51133, 0, -1.02221, 0, 0, 0
0, 0, 919.181, 204.568, 0.99984, 0.0179148, 2.47396, 0, 3.62009, -0.0169331, 0, 0
0, 0, 919.776, 204.555, 0.99983, 0.0184399, 2.19623, 0, -1.99112, 0, 0, 0
0, 0, 920.348, 204.572, 0.999853, 0.0171322, 2.34844, 0, -1.08043, 0, 0, 0
0, 0, 920.916, 204.586, 0.999848, 0.0174132, 2.14563, 0, 0.026415, 0, 0, 0
0, 0, 921.459, 204.624, 0.999865, 0.0164339, 2.48792, 0, -6.22805, 0, 0, 0
0, 0, 921.971, 204.636, 0.999868, 0.0162385, 1.72028, 0, -0.167018, -0.0137776, 0, 0
0, 0, 922.589, 204.646, 0.999862, 0.0166412, 2.47092, 0, 3.99118, 0.0270093, 0, 0
0, 0, 923.194, 204.692, 0.999875, 0.0158113, 2.02981, 0, 3.87804, -0.0138818, 0, 0
